"year","crop","GEOID","state_alpha","state_ansi","county_ansi","county_name","Yield_mg_ha","short_desc","Mean.percent.irrigated","SD.percent.irrigated","irrigated","Detrend_resids","Detrend_predictions","County_avg_yield","Yield_decomp_add","Yield_decomp_mult"
2013,"PEANUTS","01109","AL","01","109","PIKE",203.5976,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0315006329833204,0.0431509621873505,"rainfed",12.152203167248,191.445396832752,178.4148,190.567003167248,1.06347607917606
2014,"PEANUTS","01109","AL","01","109","PIKE",176.7192,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0315006329833204,0.0431509621873505,"rainfed",-24.3329222503675,201.052122250367,178.4148,154.081877749632,0.8789720696404
2017,"PEANUTS","01109","AL","01","109","PIKE",238.2632,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0315006329833204,0.0431509621873505,"rainfed",31.8437922822321,206.419407717767,178.4148,210.258592282232,1.1542674336406
2019,"PEANUTS","01109","AL","01","109","PIKE",191.854,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0315006329833204,0.0431509621873505,"rainfed",-15.9518465821601,207.80584658216,178.4148,162.46295341784,0.923236776806215
2020,"PEANUTS","01109","AL","01","109","PIKE",220.742,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0315006329833204,0.0431509621873505,"rainfed",11.4967168894519,209.245283110548,178.4148,189.911516889452,1.05494373263066
2021,"PEANUTS","01109","AL","01","109","PIKE",204.728,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0315006329833204,0.0431509621873505,"rainfed",-6.90986483004687,211.637864830046,178.4148,171.504935169953,0.967350526638532
2023,"PEANUTS","01109","AL","01","109","PIKE",199.0132,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0315006329833204,0.0431509621873505,"rainfed",-18.1772266455643,217.190426645564,178.4148,160.237573354436,0.916307422356016
2000,"PEANUTS","12013","FL","12","013","CALHOUN",158.884,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",-4.32089445867288,163.20489445867,196.76025,192.439355541327,0.973524725021259
2001,"PEANUTS","12013","FL","12","013","CALHOUN",187.144,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",19.6886822474857,167.455317752512,196.76025,216.448932247486,1.11757573609329
2002,"PEANUTS","12013","FL","12","013","CALHOUN",149.778,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",-22.1702203758868,171.948220375885,196.76025,174.590029624113,0.871064554623362
2003,"PEANUTS","12013","FL","12","013","CALHOUN",183.69,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",13.1909362880942,170.499063711904,196.76025,209.951186288094,1.07736662009115
2004,"PEANUTS","12013","FL","12","013","CALHOUN",174.584,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",6.01001916974622,168.573980830252,196.76025,202.770269169746,1.0356521163002
2005,"PEANUTS","12013","FL","12","013","CALHOUN",154.488,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",-9.55134463948315,164.039344639481,196.76025,187.208905360517,0.941774062433175
2006,"PEANUTS","12013","FL","12","013","CALHOUN",164.222,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",2.69126378961155,161.530736210387,196.76025,199.451513789612,1.01666100119861
2007,"PEANUTS","12013","FL","12","013","CALHOUN",141.928,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",-21.0041688008921,162.93216880089,196.76025,175.756081199108,0.871086422310144
2010,"PEANUTS","12013","FL","12","013","CALHOUN",225.452,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",28.1346426420911,197.317357357907,196.76025,224.894892642091,1.14258574622536
2011,"PEANUTS","12013","FL","12","013","CALHOUN",219.8,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",14.8201938348841,204.979806165114,196.76025,211.580443834884,1.07230075055758
2012,"PEANUTS","12013","FL","12","013","CALHOUN",178.4148,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",-28.5313745526785,206.946174552677,196.76025,168.228875447322,0.862131423234333
2015,"PEANUTS","12013","FL","12","013","CALHOUN",199.6412,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",-20.970765435798,220.611965435796,196.76025,175.789484564202,0.904942755963527
2017,"PEANUTS","12013","FL","12","013","CALHOUN",266.9,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",30.3523313542732,236.547668645725,196.76025,227.112581354273,1.12831380468912
2018,"PEANUTS","12013","FL","12","013","CALHOUN",243.2244,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",2.41060088036585,240.813799119633,196.76025,199.170850880366,1.01001022735898
2020,"PEANUTS","12013","FL","12","013","CALHOUN",236.128,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",-14.6820032356659,250.810003235664,196.76025,182.078246764334,0.941461652062302
2022,"PEANUTS","12013","FL","12","013","CALHOUN",263.8856,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0923290295281372,0.093579926522444,"irrigated",3.93210129252668,259.953498707472,196.76025,200.692351292527,1.01512617184258
2000,"PEANUTS","12033","FL","12","033","ESCAMBIA",130.624,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-63.7065391326628,194.330539132664,223.699060869565,159.992521736902,0.672174330308562
2001,"PEANUTS","12033","FL","12","033","ESCAMBIA",253.712,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",57.1396211310027,196.572378868998,223.699060869565,280.838682000568,1.2906798068974
2002,"PEANUTS","12033","FL","12","033","ESCAMBIA",203.158,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",5.42776222301563,197.730237776985,223.699060869565,229.126823092581,1.02745033983693
2003,"PEANUTS","12033","FL","12","033","ESCAMBIA",231.732,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",31.5315319551294,200.200468044871,223.699060869565,255.230592824695,1.1574997913994
2004,"PEANUTS","12033","FL","12","033","ESCAMBIA",209.752,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",11.1364894504832,198.615510549517,223.699060869565,234.835550320048,1.05607059297469
2005,"PEANUTS","12033","FL","12","033","ESCAMBIA",170.816,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-24.0859770813439,194.901977081344,223.699060869565,199.613083788221,0.876420047441122
2006,"PEANUTS","12033","FL","12","033","ESCAMBIA",166.106,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-26.6872188881304,192.793218888131,223.699060869565,197.011841981435,0.861575946280474
2007,"PEANUTS","12033","FL","12","033","ESCAMBIA",174.584,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-24.0821935837907,198.666193583791,223.699060869565,199.616867285775,0.878780616121112
2008,"PEANUTS","12033","FL","12","033","ESCAMBIA",226.08,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",16.2144055484023,209.865594451598,223.699060869565,239.913466417968,1.07726090401227
2009,"PEANUTS","12033","FL","12","033","ESCAMBIA",201.588,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-24.374800858225,225.962800858225,223.699060869565,199.32426001134,0.892129143533149
2010,"PEANUTS","12033","FL","12","033","ESCAMBIA",267.1512,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",26.1095346059419,241.041665394058,223.699060869565,249.808595475507,1.10831959098547
2011,"PEANUTS","12033","FL","12","033","ESCAMBIA",262.504,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",10.2323788399464,252.271621160054,223.699060869565,233.931439709512,1.04056095883038
2012,"PEANUTS","12033","FL","12","033","ESCAMBIA",274.75,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",15.3820084606248,259.367991539376,223.699060869565,239.08106933019,1.05930573147955
2013,"PEANUTS","12033","FL","12","033","ESCAMBIA",263.9484,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",2.99501605408852,260.953383945912,223.699060869565,226.694076923654,1.0114772071885
2014,"PEANUTS","12033","FL","12","033","ESCAMBIA",260.306,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",0.73347006899462,259.572529931006,223.699060869565,224.43253093856,1.00282568447897
2015,"PEANUTS","12033","FL","12","033","ESCAMBIA",237.8864,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-18.121203635036,256.007603635036,223.699060869565,205.577857234529,0.929216150701251
2016,"PEANUTS","12033","FL","12","033","ESCAMBIA",261.6876,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",8.80273748523726,252.884862514763,223.699060869565,232.501798354802,1.03480927010696
2017,"PEANUTS","12033","FL","12","033","ESCAMBIA",245.7992,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-2.62285108095418,248.422051080954,223.699060869565,221.076209788611,0.989441955456282
2019,"PEANUTS","12033","FL","12","033","ESCAMBIA",250.4464,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",12.9874811691589,237.458918830841,223.699060869565,236.686542038724,1.05469359177202
2020,"PEANUTS","12033","FL","12","033","ESCAMBIA",216.66,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-13.5088757219814,230.168875721982,223.699060869565,210.190185147584,0.94130885125277
2021,"PEANUTS","12033","FL","12","033","ESCAMBIA",231.732,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",10.2284162307968,221.503583769204,223.699060869565,233.927477100362,1.04617720425442
2022,"PEANUTS","12033","FL","12","033","ESCAMBIA",234.3696,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",21.7897875280109,212.579812471989,223.699060869565,245.488848397576,1.10250167819149
2023,"PEANUTS","12033","FL","12","033","ESCAMBIA",169.6856,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0559351762836704,0.0580215535526357,"irrigated",-33.5209807687118,203.206580768712,223.699060869565,190.178080100853,0.835039885805346
2000,"PEANUTS","12059","FL","12","059","HOLMES",107.702,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",-7.94370255056418,115.645702550568,167.225317647059,159.281615096495,0.931310006551307
2001,"PEANUTS","12059","FL","12","059","HOLMES",150.72,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",18.8470909855218,131.872909014478,167.225317647059,186.072408632581,1.14291859583876
2002,"PEANUTS","12059","FL","12","059","HOLMES",120.576,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",-28.8345058612955,149.410505861295,167.225317647059,138.390811785763,0.807011523754138
2003,"PEANUTS","12059","FL","12","059","HOLMES",180.864,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",21.8575015761369,159.006498423863,167.225317647059,189.082819223196,1.13746294518021
2004,"PEANUTS","12059","FL","12","059","HOLMES",175.84,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",10.3641296720376,165.475870327962,167.225317647059,177.589447319096,1.06263227171126
2005,"PEANUTS","12059","FL","12","059","HOLMES",147.58,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",-19.2135178436324,166.793517843632,167.225317647059,148.011799803426,0.884806567473175
2006,"PEANUTS","12059","FL","12","059","HOLMES",176.468,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",12.8699599889682,163.598040011031,167.225317647059,180.095277636027,1.0786681795705
2007,"PEANUTS","12059","FL","12","059","HOLMES",151.034,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",-16.7625881729171,167.796588172916,167.225317647059,150.462729474142,0.900101734156584
2008,"PEANUTS","12059","FL","12","059","HOLMES",180.55,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",11.9927177634864,168.557282236513,167.225317647059,179.218035410545,1.07114921173598
2009,"PEANUTS","12059","FL","12","059","HOLMES",175.84,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",7.43612541389231,168.403874586107,167.225317647059,174.661443060951,1.04415649837137
2010,"PEANUTS","12059","FL","12","059","HOLMES",148.836,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",-26.0851299672248,174.921129967224,167.225317647059,141.140187679834,0.850874905895519
2011,"PEANUTS","12059","FL","12","059","HOLMES",181.5548,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",2.44015572790551,179.114644272094,167.225317647059,169.665473374964,1.0136234294958
2012,"PEANUTS","12059","FL","12","059","HOLMES",224.6356,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",44.2883350498648,180.347264950135,167.225317647059,211.513652696924,1.2455725350873
2013,"PEANUTS","12059","FL","12","059","HOLMES",137.9088,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",-46.4297015662093,184.338501566209,167.225317647059,120.795616080849,0.748128029837909
2014,"PEANUTS","12059","FL","12","059","HOLMES",193.738,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",11.074180730091,182.663819269909,167.225317647059,178.29949837715,1.06062602202425
2015,"PEANUTS","12059","FL","12","059","HOLMES",198.0712,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",9.37405567432097,188.697144325678,167.225317647059,176.59937332138,1.04967778239475
2016,"PEANUTS","12059","FL","12","059","HOLMES",190.912,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0199040885031805,0.0269688755127263,"rainfed",-5.27510662038165,196.187106620381,167.225317647059,161.950211026677,0.973111858820627
2000,"PEANUTS","12063","FL","12","063","JACKSON",148.836,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-12.7467124142973,161.582712414295,195.972633333333,183.225920919036,0.921113390016546
2001,"PEANUTS","12063","FL","12","063","JACKSON",188.086,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",23.529418087438,164.556581912562,195.972633333333,219.502051420771,1.1429867940496
2002,"PEANUTS","12063","FL","12","063","JACKSON",150.72,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-16.7187277315907,167.43872773159,195.972633333333,179.253905601743,0.900150174585712
2003,"PEANUTS","12063","FL","12","063","JACKSON",181.806,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",14.2556589879036,167.550341012096,195.972633333333,210.228292321237,1.0850828407856
2004,"PEANUTS","12063","FL","12","063","JACKSON",165.164,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",2.68146123506386,162.482538764936,195.972633333333,198.654094568397,1.01650307322526
2005,"PEANUTS","12063","FL","12","063","JACKSON",154.488,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-1.10740715217557,155.595407152175,195.972633333333,194.865226181158,0.992882777374706
2006,"PEANUTS","12063","FL","12","063","JACKSON",136.59,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-18.0578558057783,154.647855805778,195.972633333333,177.914777527555,0.883232420445215
2007,"PEANUTS","12063","FL","12","063","JACKSON",155.744,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-7.85834550791273,163.602345507912,195.972633333333,188.114287825421,0.951966791897052
2008,"PEANUTS","12063","FL","12","063","JACKSON",192.482,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",17.5865273444726,174.895472655527,195.972633333333,213.559160677806,1.10055450308374
2009,"PEANUTS","12063","FL","12","063","JACKSON",189.342,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",4.32713075861312,185.014869241386,195.972633333333,200.299764091946,1.0233880161976
2010,"PEANUTS","12063","FL","12","063","JACKSON",173.5792,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-21.675660368696,195.254860368696,195.972633333333,174.296972964637,0.888987857573603
2011,"PEANUTS","12063","FL","12","063","JACKSON",210.7568,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",4.7654975244607,205.991302475538,195.972633333333,200.738130857794,1.02313445988831
2012,"PEANUTS","12063","FL","12","063","JACKSON",234.3068,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",17.2030542389674,217.103745761032,195.972633333333,213.175687572301,1.07923886425204
2013,"PEANUTS","12063","FL","12","063","JACKSON",218.0416,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-2.75591226797508,220.797512267975,195.972633333333,193.216721065358,0.987518372649825
2014,"PEANUTS","12063","FL","12","063","JACKSON",223.6308,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",7.0798475827911,216.550952417209,195.972633333333,203.052480916124,1.03269368018826
2015,"PEANUTS","12063","FL","12","063","JACKSON",195.308,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-22.8574446633604,218.16544466336,195.972633333333,173.115188669973,0.895228849377909
2016,"PEANUTS","12063","FL","12","063","JACKSON",227.4616,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",2.72993260458662,224.731667395413,195.972633333333,198.70256593792,1.01214752080215
2017,"PEANUTS","12063","FL","12","063","JACKSON",244.3548,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",13.3331912139775,231.021608786022,195.972633333333,209.305824547311,1.05771404365177
2018,"PEANUTS","12063","FL","12","063","JACKSON",241.3404,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",12.7955953428935,228.544804657106,195.972633333333,208.768228676227,1.05598725099917
2019,"PEANUTS","12063","FL","12","063","JACKSON",209.3124,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-10.9137970943511,220.226197094351,195.972633333333,185.058836238982,0.95044278456266
2020,"PEANUTS","12063","FL","12","063","JACKSON",199.7668,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-16.3621994305059,216.128999430505,195.972633333333,179.610433902827,0.924294289643597
2021,"PEANUTS","12063","FL","12","063","JACKSON",223.7564,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",6.90701444854167,216.849385551458,195.972633333333,202.879647781875,1.03185166714205
2022,"PEANUTS","12063","FL","12","063","JACKSON",233.7416,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",16.7373666744467,217.004233325553,195.972633333333,212.71000000778,1.07712921733346
2023,"PEANUTS","12063","FL","12","063","JACKSON",204.728,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.209160667228564,0.0391453596787826,"irrigated",-12.8776336075119,217.605633607512,195.972633333333,183.094999725821,0.940821230617868
2000,"PEANUTS","12113","FL","12","113","SANTA ROSA",186.83,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-17.6457015690826,204.475701569081,233.023495652174,215.377794083091,0.91370269702623
2001,"PEANUTS","12113","FL","12","113","SANTA ROSA",252.456,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",47.5820283965737,204.873971603426,233.023495652174,280.605524048748,1.23225023669028
2002,"PEANUTS","12113","FL","12","113","SANTA ROSA",177.41,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-27.9392362637258,205.349236263726,233.023495652174,205.084259388448,0.863942828461051
2003,"PEANUTS","12113","FL","12","113","SANTA ROSA",209.752,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",4.72437802944191,205.027621970558,233.023495652174,237.747873681616,1.02304264168913
2004,"PEANUTS","12113","FL","12","113","SANTA ROSA",204.728,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",0.0219923226095489,204.70600767739,233.023495652174,233.045487974783,1.0001074336941
2005,"PEANUTS","12113","FL","12","113","SANTA ROSA",184.004,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-17.3898701646397,201.39387016464,233.023495652174,215.633625487534,0.913652435645517
2006,"PEANUTS","12113","FL","12","113","SANTA ROSA",164.85,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-41.1550931261106,206.005093126111,233.023495652174,191.868402526063,0.800222933804278
2007,"PEANUTS","12113","FL","12","113","SANTA ROSA",194.68,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-15.9363160875815,210.616316087581,233.023495652174,217.087179564592,0.924334845544662
2008,"PEANUTS","12113","FL","12","113","SANTA ROSA",255.282,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",36.3195259589059,218.962474041094,233.023495652174,269.34302161108,1.16587100651818
2009,"PEANUTS","12113","FL","12","113","SANTA ROSA",216.974,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-15.0950883296057,232.069088329606,233.023495652174,217.928407322568,0.934954334339582
2010,"PEANUTS","12113","FL","12","113","SANTA ROSA",249.7556,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",4.57989738188266,245.175702618117,233.023495652174,237.603393034057,1.01868006222875
2011,"PEANUTS","12113","FL","12","113","SANTA ROSA",244.4804,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-11.3130216144973,255.793421614497,233.023495652174,221.710474037677,0.955772820336454
2012,"PEANUTS","12113","FL","12","113","SANTA ROSA",280.5904,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",20.7798181439372,259.810581856062,233.023495652174,253.803313796111,1.07998064588243
2013,"PEANUTS","12113","FL","12","113","SANTA ROSA",280.716,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",16.8882579023717,263.827742097628,233.023495652174,249.911753554546,1.06401244148207
2014,"PEANUTS","12113","FL","12","113","SANTA ROSA",313.1208,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",49.4311237002275,263.689676299772,233.023495652174,282.454619352401,1.18745945762409
2015,"PEANUTS","12113","FL","12","113","SANTA ROSA",216.5972,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-46.9068678137471,263.504067813747,233.023495652174,186.116627838427,0.821988069471085
2016,"PEANUTS","12113","FL","12","113","SANTA ROSA",281.972,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",18.6535406722782,263.318459327721,233.023495652174,251.677036324452,1.07084023170993
2017,"PEANUTS","12113","FL","12","113","SANTA ROSA",268.784,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",9.62269515523906,259.161304844761,233.023495652174,242.646190807413,1.03713013854828
2018,"PEANUTS","12113","FL","12","113","SANTA ROSA",268.0304,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",14.3466039492752,253.683796050725,233.023495652174,247.370099601449,1.05655309551741
2020,"PEANUTS","12113","FL","12","113","SANTA ROSA",262.8808,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",25.9013474990139,236.979452500986,233.023495652174,258.924843151188,1.1092978620115
2021,"PEANUTS","12113","FL","12","113","SANTA ROSA",248.06,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",13.4879679242318,234.572032075768,233.023495652174,246.511463576406,1.05750032433481
2022,"PEANUTS","12113","FL","12","113","SANTA ROSA",263.2576,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",29.4465992048197,233.81100079518,233.023495652174,262.470094856994,1.12594188940928
2023,"PEANUTS","12113","FL","12","113","SANTA ROSA",134.3292,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.0375664603852523,0.0840011590954771,"rainfed",-98.4045812718162,232.733781271816,233.023495652174,134.618914380358,0.577179639611981
2000,"PEANUTS","12121","FL","12","121","SUWANNEE",140.358,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.398860335412704,0.199194428862469,"irrigated",-21.410043586372,161.768043586365,228.459422222222,207.04937863585,0.867649734077825
2001,"PEANUTS","12121","FL","12","121","SUWANNEE",203.786,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.398860335412704,0.199194428862469,"irrigated",38.0024925899843,165.783507410014,228.459422222222,266.461914812206,1.22922963317454
2002,"PEANUTS","12121","FL","12","121","SUWANNEE",163.28,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.398860335412704,0.199194428862469,"irrigated",-7.27383599408429,170.553835994083,228.459422222222,221.185586228138,0.957351671677821
2003,"PEANUTS","12121","FL","12","121","SUWANNEE",168.932,"PEANUTS - YIELD, MEASURED IN LB / ACRE",0.398860335412704,0.199194428862469,"irrigated",-4.09487945874392,173.026879458743,228.459422222222,224.364542763478,0.976333853609612
