"type","estimate","model_name"
"test_SOYBEANS_rmse",12.6197099532744,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_WHEAT_rmse",15.7234323680724,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"train_rmse",8.16793418041856,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_rsq",0.372712121221639,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_BARLEY_rsq",0.294397652522557,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_CORN_rsq",0.427981377121224,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_COTTON_rsq",0.375049745921717,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_OATS_rsq",0.138105167377472,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_PEANUTS_rsq",0.257186656447103,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_SORGHUM_rsq",0.345257968966906,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_SOYBEANS_rsq",0.375579526425097,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_WHEAT_rsq",0.267801590883175,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"train_rsq",0.863689272950101,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_mae",11.1580520185529,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_BARLEY_mae",14.299877430253,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_CORN_mae",10.8139831794949,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_COTTON_mae",11.3266462087975,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_OATS_mae",15.7860440143834,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_PEANUTS_mae",9.25303625752004,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_SORGHUM_mae",13.4051536154213,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_SOYBEANS_mae",9.60356732202015,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_WHEAT_mae",12.0772442053594,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"train_mae",6.18901621125206,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.2_model"
"test_rmse",15.2568532319879,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_BARLEY_rmse",18.6814439676134,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_CORN_rmse",14.6421769104971,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_COTTON_rmse",15.5797231955682,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_OATS_rmse",18.470489405185,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_PEANUTS_rmse",11.7204083828806,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_SORGHUM_rmse",17.5393248073956,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_SOYBEANS_rmse",12.8504046853035,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_WHEAT_rmse",17.3928678746018,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"train_rmse",7.2484340400824,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_rsq",0.363895435683484,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_BARLEY_rsq",0.356553358033452,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_CORN_rsq",0.421389669787036,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_COTTON_rsq",0.395929123734693,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_OATS_rsq",0.21432761615261,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_PEANUTS_rsq",0.212300101381024,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_SORGHUM_rsq",0.280215213000912,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_SOYBEANS_rsq",0.314864650951549,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_WHEAT_rsq",0.235534480368868,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"train_rsq",0.906113013876544,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_mae",11.6279391441877,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_BARLEY_mae",14.8214736168504,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_CORN_mae",11.1869815983736,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_COTTON_mae",11.2687069140565,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_OATS_mae",14.6673811534187,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_PEANUTS_mae",9.18269675904138,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_SORGHUM_mae",13.8364284576277,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_SOYBEANS_mae",9.83983487098168,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_WHEAT_mae",13.5290000147476,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"train_mae",5.48287499147298,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_LAR_0.3_model"
"test_rmse",14.5051981371145,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_BARLEY_rmse",16.9460575121545,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_CORN_rmse",13.9252444552175,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_COTTON_rmse",15.890749230353,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_OATS_rmse",17.0696507116785,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_PEANUTS_rmse",13.3475785961007,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SORGHUM_rmse",17.6064695708,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SOYBEANS_rmse",12.1261459399542,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SUGARBEETS_rmse",31.3173973819818,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_TOBACCO_rmse",8.94041924933314,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_WHEAT_rmse",16.3544758054586,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"train_rmse",8.15719910842978,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_rsq",0.361800644416631,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_BARLEY_rsq",0.380220738641083,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_CORN_rsq",0.406436456428785,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_COTTON_rsq",0.254415552604189,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_OATS_rsq",0.155420675062221,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_PEANUTS_rsq",0.306624634541472,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SORGHUM_rsq",0.366315968837125,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SOYBEANS_rsq",0.347127889311377,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SUGARBEETS_rsq",0.32191808066185,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_TOBACCO_rsq",0.171534889340822,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_WHEAT_rsq",0.253632721096898,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"train_rsq",0.862598702107731,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_mae",11.0641569945618,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_BARLEY_mae",13.4693027952191,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_CORN_mae",10.6506856762144,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_COTTON_mae",12.1062469461307,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_OATS_mae",13.5351313365138,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_PEANUTS_mae",10.8441307523522,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SORGHUM_mae",13.7634260166549,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SOYBEANS_mae",9.25406989233902,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_SUGARBEETS_mae",26.5332901696679,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_TOBACCO_mae",7.08996819779546,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_WHEAT_mae",12.6407062141385,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"train_mae",6.18402678091424,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.2_model"
"test_rmse",15.3956174724228,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_BARLEY_rmse",20.4017059455184,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_CORN_rmse",15.2995161494956,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_COTTON_rmse",15.8225521416972,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_OATS_rmse",19.7958393932573,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_PEANUTS_rmse",11.3789434789124,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SORGHUM_rmse",17.8029330284929,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SOYBEANS_rmse",13.1217911349952,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SUGARBEETS_rmse",19.8096286161252,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_TOBACCO_rmse",7.38894675846335,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_WHEAT_rmse",15.8374414478444,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"train_rmse",8.39336530759118,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_rsq",0.352937699743759,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_BARLEY_rsq",0.197922741146358,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_CORN_rsq",0.414646945000812,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_COTTON_rsq",0.279014533757066,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_OATS_rsq",0.128816675246383,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_PEANUTS_rsq",0.354757324554948,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SORGHUM_rsq",0.290206930116151,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SOYBEANS_rsq",0.286480151897701,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SUGARBEETS_rsq",0.976921502218534,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_TOBACCO_rsq",0.0355261338078518,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_WHEAT_rsq",0.287801937472085,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"train_rsq",0.862398767650708,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_mae",11.8201290147886,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_BARLEY_mae",16.5114852023299,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_CORN_mae",11.6698702777756,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_COTTON_mae",12.2535193505355,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_OATS_mae",16.4743020949141,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_PEANUTS_mae",8.74666405241673,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SORGHUM_mae",13.9569207191287,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SOYBEANS_mae",10.0332902573875,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_SUGARBEETS_mae",15.2617259485756,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_TOBACCO_mae",5.25196667774362,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_WHEAT_mae",12.4152914038456,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"train_mae",6.36928302675898,"COR_COT_BAR_SOR_WHE_SOY_PEA_OAT_SUG_TOB_LAR_0.3_model"
"test_rmse",14.3066122509017,"CORN_LAR_0.2_model"
"test_CORN_rmse",14.3066122509017,"CORN_LAR_0.2_model"
"train_rmse",11.0122403446,"CORN_LAR_0.2_model"
"test_rsq",0.41927519847175,"CORN_LAR_0.2_model"
"test_CORN_rsq",0.41927519847175,"CORN_LAR_0.2_model"
"train_rsq",0.652788060476161,"CORN_LAR_0.2_model"
"test_mae",10.8998221674867,"CORN_LAR_0.2_model"
"test_CORN_mae",10.8998221674867,"CORN_LAR_0.2_model"
"train_mae",8.40464267610498,"CORN_LAR_0.2_model"
"test_rmse",14.6492177961659,"CORN_LAR_0.3_model"
"test_CORN_rmse",14.6492177961659,"CORN_LAR_0.3_model"
"train_rmse",11.4587930482079,"CORN_LAR_0.3_model"
"test_rsq",0.440104259883234,"CORN_LAR_0.3_model"
"test_CORN_rsq",0.440104259883234,"CORN_LAR_0.3_model"
"train_rsq",0.664843242959075,"CORN_LAR_0.3_model"
"test_mae",11.2245650235996,"CORN_LAR_0.3_model"
"test_CORN_mae",11.2245650235996,"CORN_LAR_0.3_model"
"train_mae",8.71046450964044,"CORN_LAR_0.3_model"
"test_rmse",15.6363186191144,"COTTON_LAR_0.2_model"
"test_COTTON_rmse",15.6363186191144,"COTTON_LAR_0.2_model"
"train_rmse",8.73425252133999,"COTTON_LAR_0.2_model"
"test_rsq",0.247466682571836,"COTTON_LAR_0.2_model"
"test_COTTON_rsq",0.247466682571836,"COTTON_LAR_0.2_model"
"train_rsq",0.804148766315254,"COTTON_LAR_0.2_model"
"test_mae",11.9591683349638,"COTTON_LAR_0.2_model"
"test_COTTON_mae",11.9591683349638,"COTTON_LAR_0.2_model"
"train_mae",6.7470585812797,"COTTON_LAR_0.2_model"
"test_rmse",16.7360802679736,"COTTON_LAR_0.3_model"
"test_COTTON_rmse",16.7360802679736,"COTTON_LAR_0.3_model"
"train_rmse",12.8876241388287,"COTTON_LAR_0.3_model"
"test_rsq",0.253152036296961,"COTTON_LAR_0.3_model"
"test_COTTON_rsq",0.253152036296961,"COTTON_LAR_0.3_model"
"train_rsq",0.591900412189098,"COTTON_LAR_0.3_model"
"test_mae",12.8858562772923,"COTTON_LAR_0.3_model"
"test_COTTON_mae",12.8858562772923,"COTTON_LAR_0.3_model"
